"date","unyo","bus_no"
"20260531","春日原線①那","2109"
"20260531","赤間（急行）福岡線①赤","2661"
"20260531","香椎線⑨舞T","2673"
"20260531","蒲生線②谷","2716"
"20260531","屋形原線(24)那T","2737"
"20260531","那珂川フィーダー線⑥那","2777"
"20260531","門司 - 戸畑線①門","2832"
"20260531","志井線①谷","2835"
"20260531","上重田線①小","2853"
"20260531","馬場山～大平線⑥香","2856"
"20260531","福岡・福岡空港～佐世保線①博","2885"
"20260531","福岡・福岡空港～佐世保線④博T","2886"
"20260531","門司駅～山田線①谷","2911"
"20260531","福岡～熊本線⑱高T","2974"
"20260531","佐賀～福岡空港線②佐","1007"
"20260531","小倉～北九州空港線①北","1076"
"20260531","福岡・福岡空港～日田線①日","1124"
"20260531","小倉～北九州空港線②北","1187"
"20260531","渡辺通幹線①那","1254"
"20260531","恒見 - 小倉線⑥恒","1308"
"20260531","南福岡線④宇","3639"
"20260531","金武線①武","4833"
"20260531","福岡～鹿児島線①高T","4854"
"20260531","三軒屋線①武","4918"
"20260531","香椎線③ア","3064"
"20260531","野間（城南）博多駅線⑤桧","3134"
"20260531","福岡～熊本線⑲高T","3148"
"20260531","福岡～小倉線①北","3434"
"20260531","野間快速線①柏","3709"
"20260531","屋形原線①那","9054"
"20260531","那珂川フィーダー線①那","9303"
"20260531","香椎線①ア","9327"
"20260531","小倉 - 黒崎・折尾線①幡","9414"
"20260531","那珂川フィーダー線②那","9432"
"20260531","小倉 - 黒崎・折尾線③幡","9491"
"20260531","香椎線②ア","9892"
"20260531","黒原 - 戸畑線①戸","9953"
"20260531","鞘ヶ谷 - 大谷池線①小","5907"
"20260531","黒原 - 戸畑線①小","6214"
"20260531","黒崎・戸畑 - 砂津線①幡","6226"
"20260531","黒崎・戸畑 - 砂津線②幡","6232"
"20260531","小笹～天神線①柏","8208"
"20260531","福岡空港-久留米線②京","8436"
"20260531","福重（都市高速）線②壱","8803"
"20260531","戸畑循環線①タ","371"
"20260531","大野城市循環バス線①月","24"
"20260531","☆小倉 - 黒崎・折尾線①小","0210"
"20260531","鳥栖 - 神埼線①鳥","2262"
"20260531","星ヶ丘線①原","2267"
"20260531","飯塚 - 大隈線②飯","2272"
"20260531","甘木（都市高速）博多駅線②甘","2402"
"20260531","春日原線①月","2403"
"20260531","大橋～福翔線⑦那","2404"
"20260531","アイランドシティ～千早線①ア","2409"
"20260531","久留米 - 大牟田線①京","2425"
"20260531","飯塚市内線①飯","2426"
"20260531","久留米 - 鳥栖線①鳥","2430"
"20260531","天拝坂線①原T","2431"
"20260531","大善寺線①川","2432"
"20260531","赤間（急行）福岡線⑬赤T","2504"
"20260531","筑豊（特急）福岡線③田","2505"
"20260531","二日市線②原","2510"
"20260531","上官（大牟田）線①牟","2511"
"20260531","草野線①吉","2512"
"20260531","上西山線①原","2515"
"20260531","二日市線①原","2516"
"20260531","小嶺 - 戸畑・若松線①戸","2518"
"20260531","則松循環線①香","2519"
"20260531","大橋～福翔線⑤那","2529"
"20260531","竹下～長浜線①竹","2606"
"20260531","甘木（都市高速）博多駅線①甘","2607"
"20260531","早良（城南）博多駅②早","2608"
"20260531","須恵線①宇","2609"
"20260531","南福岡線①宇","2610"
"20260531","竹下～長浜線③も","2662"
"20260531","香椎浜～博多駅線②ア","2664"
"20260531","赤間（普通）線②高","2665"
"20260531","姪浜フィーダー線②壱","2666"
"20260531","金武線④武","2668"
"20260531","板付線①竹","2675"
"20260531","恒見 - 小倉線①恒","2688"
"20260531","森林都市線①赤","2692"
"20260531","麓線①鳥","2694"
"20260531","霧丘 - 小倉駅線①小","2710"
"20260531","長野 - 小倉線①弥","2717"
"20260531","蒲生線①谷","2721"
"20260531","福大線②片","2722"
"20260531","シーサイドももち線⑩愛","2728"
"20260531","桧原（小笹）博多駅線①桧","2741"
"20260531","今町・若園線①谷","2748"
