"date","unyo","bus_no"
"20260803","佐賀～福岡空港線①佐","2015"
"20260803","福岡空港-久留米線①京","2018"
"20260803","宇美線③宇","2037"
"20260803","則松循環線①香","2519"
"20260803","香椎線①舞","2602"
"20260803","赤間（普通）線①高","2665"
"20260803","門司 - 戸畑線①門","2711"
"20260803","三軒屋線①武","2727"
"20260803","渡辺通幹線③那","2779"
"20260803","小嶺 - 戸畑・若松線②香","2857"
"20260803","福岡・福岡空港～佐世保線④博T","2885"
"20260803","佐賀～福岡線①佐","2905"
"20260803","門司駅～山田線①谷","2906"
"20260803","福岡・福岡空港～佐世保線②博T","2976"
"20260803","小倉 - 黒崎・折尾線①幡","1050"
"20260803","志井線①谷","1074"
"20260803","小倉～北九州空港線⑧北T","1076"
"20260803","小笹～天神線①片","1097"
"20260803","長野 - 小倉線①弥","1189"
"20260803","馬場山～大平線①香","1192"
"20260803","門司港ローカル線①門","1239"
"20260803","渡辺通幹線①那","1255"
"20260803","門司 - 戸畑線①戸","1276"
"20260803","西新（城南）九大線②も","1340"
"20260803","貫 (都市高速) 小倉線①弥","1354"
"20260803","小倉～北九州空港線①北","1912"
"20260803","那珂川フィーダー線②那","1914"
"20260803","恒見 - 小倉線⑲恒T","4611"
"20260803","小笹・小笹団地線①柏","4870"
"20260803","福岡～小倉線①博","4906"
"20260803","福岡～小倉線②博","3017"
"20260803","福岡・福岡空港～日田線①日","3140"
"20260803","福岡～小倉線②北","3434"
"20260803","片江（城南）博多駅線①片","9008"
"20260803","小嶺 - 戸畑・若松線①香","9021"
"20260803","久留米吉井線①吉","9053"
"20260803","野間～天神線①桧","9075"
"20260803","小倉 - 黒崎・折尾線④小T","9226"
"20260803","小倉 - 黒崎線②幡","9231"
"20260803","屋形原線①那","9311"
"20260803","小倉 - 黒崎・折尾線②幡","9351"
"20260803","小倉 - 黒崎・折尾線③幡","9492"
"20260803","昭代～天神線①壱","9813"
"20260803","諸岡線①竹","9844"
"20260803","黒崎・戸畑 - 砂津線①小","9939"
"20260803","小倉 - 黒崎・折尾線⑤小T","5901"
"20260803","黒原 - 戸畑線①弥","5905"
"20260803","鞘ヶ谷 - 大谷池線①小","5906"
"20260803","諸岡線②竹","5977"
"20260803","赤間（急行）福岡線②赤","6115"
"20260803","黒原 - 戸畑線⑨弥T","6215"
"20260803","野方（都市高速）博多線①壱","6234"
"20260803","屋形原線③那","8541"
"20260803","那珂川フィーダー線①那","7715"
"20260803","シーサイドももち線①愛","7729"
"20260803","門司 - 戸畑線④門","7741"
"20260803","赤間（急行）福岡線⑪赤T","7830"
"20260803","那珂川フィーダー線⑥那","8103"
"20260803","片江（城南）博多駅線②片","8224"
"20260803","渡辺通幹線②那","8428"
"20260803","戸畑循環線①タ","371"
"20260803","大野城市循環バス線③月","21"
"20260803","大野城市循環バス線①月","24"
"20260803","大野城市循環バス線②月","26"
"20260803","久留米 - 大牟田線③京","2002"
"20260803","行橋～福岡線①行","2013"
"20260803","長住～天神線①桧","2033"
"20260803","脇山線(38)早T","2035"
"20260803","宇美線②宇","2038"
"20260803","金武線④武","2101"
"20260803","南福岡線⑤宇T","2103"
"20260803","南福岡線②宇","2106"
"20260803","春日原線②那","2108"
"20260803","春日原線③那","2109"
"20260803","那珂川フィーダー線⑤那","2110"
"20260803","直方～鞍手～遠賀線①直","2113"
"20260803","久留米 - 鳥栖線①鳥","2116"
"20260803","星ヶ丘線①原","2117"
"20260803","米の山・黒崎団地線①牟","2261"
"20260803","沖新線①川","2264"
"20260803","上山田線①飯","2272"
"20260803","頓野線①直","2357"
"20260803","春日原線①月","2403"
"20260803","那珂川フィーダー線④那","2405"
