"date","unyo","bus_no"
"20260410","香椎線①舞","2602"
"20260410","屋形原線⑤那","2790"
"20260410","門司 - 戸畑線③門","2832"
"20260410","那珂川フィーダー線②那","2963"
"20260410","志井線⑭谷","1074"
"20260410","小倉～北九州空港線⑥北T","1076"
"20260410","福岡～熊本線⑥高T","1168"
"20260410","長野 - 小倉線①弥","1189"
"20260410","馬場山～大平線①香","1192"
"20260410","佐賀～福岡空港線①佐","1250"
"20260410","西新（城南）九大線①愛","1261"
"20260410","門司 - 戸畑線①戸","1276"
"20260410","福岡～鹿児島線①高T","1336"
"20260410","大橋～福翔線③那","1345"
"20260410","福岡・福岡空港～佐世保線②博T","1908"
"20260410","小倉～北九州空港線①北","1912"
"20260410","福岡～小倉③博","4906"
"20260410","三軒屋線①武","3423"
"20260410","片江（城南）博多駅線①片","9008"
"20260410","小嶺 - 戸畑・若松線①香","9022"
"20260410","久留米吉井線①吉","9053"
"20260410","黒崎・戸畑 - 砂津線①幡","9232"
"20260410","須恵線①宇","9279"
"20260410","小倉 - 黒崎・折尾線②幡","9351"
"20260410","筑豊（特急）福岡線⑫田T","9441"
"20260410","那珂川フィーダー線①那","9886"
"20260410","小倉（中原）戸畑線③小T","9894"
"20260410","黒原 - 戸畑線①弥","5905"
"20260410","鞘ヶ谷 - 大谷池線②小","5906"
"20260410","野方（都市高速）博多線(28)壱T","5963"
"20260410","諸岡線②竹","5977"
"20260410","門司 - 戸畑線⑭戸T","6211"
"20260410","那珂川フィーダー線③那","5689"
"20260410","門司 - 戸畑線②門","5769"
"20260410","福岡～熊本線③高T","7610"
"20260410","野間（城南）博多駅線①桧","7736"
"20260410","脇山線(37)早T","7804"
"20260410","大橋～福翔線⑰那","8029"
"20260410","佐賀～福岡線①佐","8314"
"20260410","大橋～福翔線①那","8428"
"20260410","大野城市循環バス線③月","21"
"20260410","大野城市循環バス線①月","26"
"20260410","大野城市循環バス線②月","027"
"20260410","久留米 - 大牟田線②京","2002"
"20260410","南福岡線⑤宇T","2103"
"20260410","南福岡線②宇","2104"
"20260410","南福岡線①宇","2106"
"20260410","春日原線③那","2109"
"20260410","那珂川フィーダー線⑥那","2110"
"20260410","甘木幹線①杷","2130"
"20260410","沖新線①川","2264"
"20260410","星ヶ丘線②原","2267"
"20260410","飯塚市内線⑥飯","2272"
"20260410","春日原線①月","2403"
"20260410","竹下～長浜線①も","2412"
"20260410","竹下～長浜線②も","2413"
"20260410","竹下～長浜線②竹","2414"
"20260410","竹下～長浜線①竹","2419"
"20260410","久留米 - 鳥栖線①鳥","2430"
"20260410","二日市線②原","2431"
"20260410","大善寺線①川","2432"
"20260410","西新（城南）九大線③も","2502"
"20260410","昭代（城南）博多駅線①も","2503"
"20260410","赤間（急行）福岡線⑫赤T","2504"
"20260410","筑豊（特急）福岡線③田","2505"
"20260410","上官（大牟田）線①牟","2511"
"20260410","二日市線①原","2516"
"20260410","則松循環線①香","2519"
"20260410","小嶺 - 戸畑・若松線①戸","2524"
"20260410","みどりヶ丘線⑦土","2534"
"20260410","多々良・八田線①土","2535"
"20260410","志賀島線①ア","2604"
"20260410","甘木（都市高速）博多駅線①甘","2607"
"20260410","小倉 (井堀) 戸畑線②小","2612"
"20260410","桧原（小笹）博多駅線①も","2662"
"20260410","赤間（普通）線①高","2665"
"20260410","板付線①竹","2675"
"20260410","久留米 - 大牟田線①京","2700"
"20260410","飯塚 - 大隈線①小","2710"
"20260410","門司 - 戸畑線①門","2711"
"20260410","門司 - 戸畑線⑥門","2712"
"20260410","長野 - 小倉線②弥","2717"
"20260410","蒲生線①谷","2719"
"20260410","春日原線①那","2725"
"20260410","金武線①武","2727"
"20260410","桧原（小笹）博多駅線⑦桧T","2741"
"20260410","大谷線・大谷（大蔵）線②戸","2751"
"20260410","大谷線・大谷（大蔵）線①戸","2754"
"20260410","黒原 - 戸畑線②戸","2761"
"20260410","黒原 - 戸畑線⑤戸","2762"
"20260410","黒原 - 戸畑線①戸","2764"
"20260410","小倉 (井堀) 戸畑線①戸","2765"
"20260410","福岡～熊本線⑧高T","2768"
"20260410","渡辺通幹線①も","2771"
"20260410","渡辺通幹線②那","2779"
"20260410","渡辺通幹線③那","2788"
"20260410","飯塚 - 大隈線②飯","2800"
"20260410","上山田線②飯","2802"
"20260410","脇山線⑥早","2803"
"20260410","脇山支線①早","2807"
"20260410","片江（城南）博多駅線③片","2831"
"20260410","門司 - 戸畑線④門","2834"
"20260410","則松循環線②香","2837"
"20260410","西団地 - 萩原線②幡","2851"
"20260410","小嶺 - 戸畑・若松線②香","2857"
"20260410","古賀市内線①舞","2871"
"20260410","上山田線①飯","2874"
"20260410","シーサイドももち線①愛","2883"
"20260410","門司駅～山田線①谷","2906"
"20260410","西団地 - 萩原線①幡","2914"
"20260410","板付線③竹","2918"
"20260410","那珂川フィーダー線⑦那","2932"
"20260410","門司港ローカル線②門","2967"
"20260410","大里線①恒","2971"
"20260410","大里線②恒","2972"
"20260410","福岡～熊本線⑨高T","2974"
"20260410","大谷線・大谷（大蔵）線③戸","2977"
"20260410","今町・若園線①谷","2979"
"20260410","今町・若園線③谷","2980"
"20260410","佐賀～福岡線④佐","1005"
"20260410","佐賀～福岡線③佐","1006"
"20260410","佐賀～福岡空港線②佐","1007"
"20260410","昭代（城南）博多駅線②愛T","1030"
"20260410","宇美線⑰宇","1040"
"20260410","宇美線①宇","1043"
"20260410","宇美線②宇","1045"
"20260410","小倉 - 黒崎・折尾線①幡","1050"
"20260410","志井線④谷","1052"
"20260410","門司 - 戸畑線②戸","1055"
"20260410","門司 - 戸畑線④戸","1071"
"20260410","金武線②武","1085"
"20260410","西新（城南）九大線②吉","1093"
"20260410","油山線③片","1095"
"20260410","シーサイドももち線④愛","1102"
"20260410","黒原 - 戸畑線①小","1108"
"20260410","桧原（小笹）博多駅線①博","1128"
"20260410","アイランドシティ～千早線①ア","1138"
"20260410","門司 - 戸畑線③戸","1157"
"20260410","小嶺 - 戸畑・若松線③香","1159"
"20260410","小倉 - 黒崎線①幡","1161"
