"date","unyo","bus_no"
"20260421","香椎線①舞","2602"
"20260421","門司 - 戸畑線①門","2711"
"20260421","黒原 - 戸畑線②戸","2761"
"20260421","渡辺通幹線⑧那","2780"
"20260421","小嶺 - 戸畑・若松線②香","2857"
"20260421","福岡・福岡空港～佐世保線②博T","2885"
"20260421","門司駅～山田線①谷","2906"
"20260421","那珂川フィーダー線②那","2963"
"20260421","小倉 - 黒崎・折尾線①幡","1050"
"20260421","小倉～北九州空港線⑥北T","1076"
"20260421","福岡～熊本線⑥高T","1082"
"20260421","小倉 - 黒崎線①幡","1161"
"20260421","長野 - 小倉線①弥","1189"
"20260421","門司港ローカル線①門","1239"
"20260421","渡辺通幹線⑪那T","1254"
"20260421","門司 - 戸畑線①戸","1276"
"20260421","門司駅～山田線③恒T","1279"
"20260421","宇美線③宇","1803"
"20260421","小倉～北九州空港線①北","1912"
"20260421","早良（城南）博多駅①早","4915"
"20260421","福岡～宮崎線②高T","3144"
"20260421","福岡～小倉②博","3153"
"20260421","野間快速線①柏","3709"
"20260421","片江（城南）博多駅線①片","9008"
"20260421","志井線①谷","9016"
"20260421","大橋～福翔線④那","9030"
"20260421","門司 - 戸畑線②戸","9086"
"20260421","福島線②八","9141"
"20260421","小倉 - 黒崎・折尾線⑦小T","9226"
"20260421","黒崎・戸畑 - 砂津線①幡","9232"
"20260421","小倉 - 黒崎線②幡","9233"
"20260421","小倉 - 黒崎・折尾線③幡","9492"
"20260421","諸岡線①竹","9844"
"20260421","黒原 - 戸畑線①弥","5905"
"20260421","多々良・八田線④土","5947"
"20260421","諸岡線②竹","5977"
"20260421","小倉（中原）戸畑線③小T","6219"
"20260421","門司 - 戸畑線②門","5769"
"20260421","福岡～熊本線③高T","7610"
"20260421","那珂川フィーダー線①那","7715"
"20260421","脇山線(37)早T","7804"
"20260421","野間～天神線⑧桧","7808"
"20260421","福岡～小倉(24)北T","8128"
"20260421","佐賀～福岡線①佐","8314"
"20260421","片江（城南）博多駅線③片","8423"
