"date","unyo","bus_no"
"20260806","小倉～北九州空港線⑧北T","1076"
"20260806","山路・猪倉線①小","0351"
"20260806","大野城市循環バス線①月","24"
"20260806","大野城市循環バス線②月","26"
"20260806","行橋～福岡線①行","2013"
"20260806","佐賀～福岡空港線①佐","2015"
"20260806","福岡空港-久留米線①京","2018"
"20260806","脇山線(38)早T","2035"
"20260806","早良（城南）博多駅⑦早","2036"
"20260806","宇美線③宇","2037"
"20260806","宇美線②宇","2038"
"20260806","南福岡線⑤宇T","2104"
"20260806","春日原線②那","2108"
"20260806","春日原線③那","2109"
"20260806","那珂川フィーダー線⑤那","2110"
"20260806","沖新線①川","2264"
"20260806","上山田線②飯","2355"
"20260806","春日原線①月","2403"
"20260806","大橋～福翔線①那","2404"
"20260806","大橋～福翔線⑥那","2405"
"20260806","甘木幹線②甘","2407"
"20260806","竹下～長浜線①も","2412"
"20260806","野間～天神線②柏","2419"
"20260806","博多駅～西新線②も","2420"
"20260806","直方 ・ 黒崎線③直T","2422"
"20260806","久留米 - 大牟田線②京","2425"
"20260806","上山田線①飯","2426"
"20260806","久留米 - 鳥栖線①鳥","2430"
"20260806","大善寺線①川","2432"
"20260806","頓野線①直","2434"
"20260806","上官（大牟田）線①牟","2511"
"20260806","久留米 - 鳥栖線②鳥","2517"
"20260806","大谷線・大谷（大蔵）線①戸","2518"
"20260806","則松循環線①香","2519"
"20260806","大谷線・大谷（大蔵）線②戸","2523"
"20260806","みどりヶ丘線⑦土","2534"
"20260806","多々良・八田線①土","2535"
"20260806","香椎線①舞","2601"
"20260806","小倉 - 黒崎・折尾線②小","2612"
"20260806","小倉（中原）戸畑線⑤戸","2615"
"20260806","志賀島線①ア","2664"
"20260806","赤間（普通）線①高","2665"
"20260806","大橋～福翔線⑭那","2666"
"20260806","大橋～福翔線⑨那","2668"
"20260806","板付線①竹","2674"
"20260806","竹下～長浜線②竹","2676"
"20260806","野方（都市高速）博多線③壱","2677"
"20260806","大橋～福翔線⑩那","2682"
"20260806","大橋～福翔線⑪那","2684"
"20260806","玄海～東郷線①赤","2692"
"20260806","久留米 - 大牟田線③京","2700"
"20260806","霧丘 - 小倉駅線①小","2710"
"20260806","門司 - 戸畑線①門","2711"
"20260806","蒲生線①谷","2719"
"20260806","片江（長住）博多駅線③片","2722"
"20260806","春日原線①那","2725"
"20260806","西新（城南）九大線②愛","2731"
"20260806","屋形原線⑩那","2735"
"20260806","屋形原線⑤那","2736"
"20260806","屋形原線⑥那","2738"
"20260806","小嶺 - 戸畑・若松線①戸","2750"
"20260806","黒原 - 戸畑線②戸","2761"
"20260806","黒原 - 戸畑線①戸","2764"
"20260806","渡辺通幹線②那","2776"
"20260806","大橋～福翔線⑫那","2778"
"20260806","渡辺通幹線③那","2779"
"20260806","渡辺通幹線⑫那T","2781"
"20260806","渡辺通幹線④那","2788"
"20260806","昭代（城南）博多駅線②塚","2792"
"20260806","森林都市線②赤","2799"
"20260806","門司 - 戸畑線③門","2832"
"20260806","門司 - 戸畑線⑤門","2834"
"20260806","門司駅～山田線②谷","2835"
"20260806","門司駅～山田線③谷","2836"
"20260806","大里線④恒","2844"
"20260806","西団地 - 萩原線②幡","2851"
"20260806","小嶺 - 戸畑・若松線⑤香","2854"
"20260806","馬場山～大平線③香","2855"
"20260806","馬場山～大平線②香","2856"
"20260806","小嶺 - 戸畑・若松線②香","2857"
"20260806","門司駅～山田線①恒","2860"
"20260806","恒見 - 小倉線⑲恒T","2861"
"20260806","碓井線①飯","2866"
"20260806","古賀市内線①舞","2870"
"20260806","福重（都市高速）線③壱","2876"
"20260806","福岡・福岡空港～佐世保線⑤博T","2886"
"20260806","門司駅～山田線①谷","2906"
"20260806","門司駅～山田線⑤谷","2907"
"20260806","油山線⑳片T","2916"
"20260806","那珂川フィーダー線④那","2929"
"20260806","春日～大橋線①那","2932"
"20260806","野方（都市高速）博多線④壱","2937"
"20260806","黒崎・戸畑 - 砂津線③幡","2940"
"20260806","北野線①御","2962"
"20260806","則松循環線②香","2970"
"20260806","大里線①恒","2971"
"20260806","大谷線・大谷（大蔵）線③戸","2977"
"20260806","今町・若園線①谷","2979"
"20260806","油山（快速）博多駅線①片","1024"
"20260806","四王寺坂線①宇","1040"
"20260806","恒見 - 小倉線④恒","1048"
"20260806","小倉 - 黒崎・折尾線①幡","1050"
"20260806","志井線④谷","1052"
"20260806","門司 - 戸畑線②戸","1055"
"20260806","門司 - 戸畑線④戸","1071"
"20260806","福岡～熊本線(21)高T","1080"
"20260806","昭代（城南）博多駅線①も","1087"
