"date","unyo","bus_no"
"20260419","小倉～北九州空港線①北","1078"
"20260419","小倉～北九州空港線⑦北T","1912"
"20260419","福岡～鹿児島線①高T","3440"
"20260419","大橋～福翔線①那","8109"
"20260419","春日原線①那","2109"
"20260419","桧原（小笹）博多駅線①も","2503"
"20260419","甘木幹線①甘","2607"
"20260419","須恵線①宇","2609"
"20260419","香椎線⑨舞T","2673"
"20260419","恒見 - 小倉線①恒","2688"
"20260419","屋形原線(24)那T","2737"
"20260419","門司 - 戸畑線①戸","2763"
"20260419","那珂川フィーダー線⑧那","2786"
"20260419","志井線①谷","2835"
"20260419","馬場山～大平線⑥香","2856"
"20260419","福大線①片","2927"
"20260419","大橋～福翔線⑧那","2930"
"20260419","佐賀～福岡空港線①佐","1007"
"20260419","三軒屋線①武","1085"
"20260419","馬場山～大平線①香","1194"
"20260419","小倉 - 黒崎・折尾線①幡","1241"
"20260419","蒲生線③谷","1245"
"20260419","渡辺通幹線①那","1254"
"20260419","朽網～北九州空港線①弥","1354"
"20260419","宇美線①宇","1803"
"20260419","須恵線①宇","1805"
"20260419","福岡～宮崎線②高T","1903"
"20260419","福岡～宮崎線③高T","1904"
"20260419","福岡～小倉③北","4725"
"20260419","金武線①武","4833"
"20260419","小笹・小笹団地線⑩柏","4834"
"20260419","筑豊（特急）福岡線①高","4859"
"20260419","小笹・小笹団地線②桧","3056"
"20260419","南福岡線①竹","3123"
"20260419","福岡～大分線①高","3147"
"20260419","小笹・小笹団地線②柏","3223"
"20260419","馬場山～大平線②香","3336"
"20260419","福島線③八","5892"
"20260419","門司 - 戸畑線①門","9013"
"20260419","久留米吉井線①吉","9057"
"20260419","小倉 - 黒崎・折尾線①小","9226"
"20260419","黒崎・戸畑 - 砂津線①幡","9232"
"20260419","福島線①八","9269"
"20260419","那珂川フィーダー線①那","9303"
"20260419","野間快速線①柏","9462"
"20260419","小倉 - 黒崎・折尾線③幡","9491"
"20260419","志賀島線①ア","9677"
"20260419","小倉 - 黒崎・折尾線②小","5901"
"20260419","黒崎北九州空港線①幡T","6108"
"20260419","黒原 - 戸畑線①小","6214"
"20260419","小倉 - 黒崎・折尾線⑤小","6224"
"20260419","屋形原線③那","5689"
"20260419","福岡～熊本線⑩高T","7610"
"20260419","福岡～熊本線⑪高T","7611"
"20260419","脇山線①早","7703"
"20260419","福岡～熊本線⑮高T","8048"
"20260419","小笹～天神線①柏","8208"
"20260419","佐賀～福岡線①佐","8314"
"20260419","福岡～小倉②北","8316"
"20260419","福岡空港-久留米線②京","8436"
"20260419","上重田線①小","8650"
