"date","unyo","bus_no"
"20260822","小倉～北九州空港線⑧北T","1078"
"20260822","小倉～北九州空港線①北","1079"
"20260822","佐賀～福岡空港線①佐","2015"
"20260822","福岡空港-久留米線①京","2018"
"20260822","香椎線⑨舞T","2673"
"20260822","桧原（小笹）博多駅線①桧","2741"
"20260822","福岡・福岡空港～日田線①日","1009"
"20260822","小倉 - 黒崎・折尾線②幡","1241"
"20260822","黒崎・戸畑 - 砂津線①小","1278"
"20260822","赤間（普通）線①高","3647"
"20260822","福岡～鹿児島線①高T","4853"
"20260822","福岡・福岡空港～佐世保線①博","3251"
"20260822","那珂川フィーダー線①那","9032"
"20260822","小倉 - 黒崎・折尾線①幡","9221"
"20260822","小倉 - 黒崎・折尾線①小","9226"
"20260822","黒崎・戸畑 - 砂津線①幡","9232"
"20260822","香椎線②ア","9520"
"20260822","黒原 - 戸畑線②弥","9684"
"20260822","鞘ヶ谷 - 大谷池線②小","6153"
"20260822","門司 - 戸畑線⑭門","8606"
"20260822","福岡～熊本線(22)高T","7625"
"20260822","門司 - 戸畑線(28)門T","7741"
"20260822","福岡～熊本線(21)高T","8047"
"20260822","大橋～福翔線①那","8109"
"20260822","早良（城南）博多駅①早","8116"
"20260822","福岡・福岡空港～黒川温泉線①H","402"
"20260822","福岡・福岡空港～佐世保線⑨博T","2024"
"20260822","宇美線③宇","2039"
"20260822","志賀島線①ア","2408"
"20260822","大谷線・大谷（大蔵）線⑥戸T","2518"
"20260822","南福岡線①宇","2610"
"20260822","小嶺 - 戸畑・若松線①戸","2750"
"20260822","博多駅～西新線①塚","2792"
"20260822","門司 - 戸畑線①門","2832"
"20260822","門司駅～山田線①谷","2835"
"20260822","馬場山～大平線⑫香T","2856"
"20260822","小嶺 - 戸畑・若松線①香","2857"
"20260822","恒見 - 小倉線①恒","1048"
"20260822","門司 - 戸畑線①戸","1157"
"20260822","蒲生線②谷","1191"
"20260822","馬場山～大平線①香","1194"
"20260822","門司 - 戸畑線②戸","1276"
"20260822","香椎線③ア","1298"
"20260822","大橋～福翔線④那","1345"
"20260822","朽網～北九州空港線①弥","1354"
"20260822","昭代（城南）博多駅線②塚","4841"
"20260822","福岡～小倉線①博","4856"
"20260822","金武線①武","3423"
"20260822","篠栗線（篠）①土","5862"
"20260822","志井線①谷","9016"
"20260822","つつじヶ丘線①月","9059"
"20260822","甘木幹線①甘","9064"
"20260822","屋形原線①那","9126"
"20260822","福島線①八","9141"
"20260822","小倉 - 黒崎・折尾線③幡","9414"
"20260822","野間快速線①柏","9462"
"20260822","野間～天神線②桧","9644"
"20260822","香椎浜～博多駅線①ア","9650"
"20260822","門司 - 戸畑線⑬戸T","9689"
"20260822","野間快速線⑦桧","9854"
"20260822","小倉 - 黒崎線①幡","9943"
"20260822","黒原 - 戸畑線①弥","9955"
"20260822","甘木幹線①杷","5954"
"20260822","黒崎北九州空港線①幡T","6108"
"20260822","国分線①御","6176"
"20260822","小倉（中原）戸畑線①小","6218"
"20260822","福重（都市高速）線①壱","6238"
"20260822","綾部線①鳥","8004"
"20260822","長住～天神線①桧","7835"
"20260822","金武線①壱","7911"
"20260822","福岡～小倉線①北","8021"
"20260822","香椎線①ア","8105"
"20260822","野間～天神線①柏","8209"
"20260822","油山線①桧","8225"
"20260822","油山線①片","8422"
"20260822","福岡空港-久留米線②京","8436"
"20260822","大野城市循環バス線②月","21"
"20260822","福岡・福岡空港～佐世保線⑧博T","2026"
"20260822","宇美線②宇","2038"
"20260822","南福岡線④宇","2103"
"20260822","飯塚 - 大隈線①飯","2272"
"20260822","上官（大牟田）線①牟","2276"
"20260822","春日原線①月","2403"
"20260822","那珂川フィーダー線⑦那","2404"
"20260822","油山（快速）博多駅線①桧","2421"
"20260822","久留米 - 鳥栖線①鳥","2430"
"20260822","天拝坂線①原T","2510"
"20260822","則松循環線①香","2519"
"20260822","志賀島線②ア","2604"
"20260822","脇山線①早","2665"
"20260822","上山田線①飯","2689"
"20260822","森林都市線①赤","2692"
"20260822","シーサイドももち線⑪愛","2728"
"20260822","門司 - 戸畑線④門","2758"
"20260822","黒原 - 戸畑線①戸","2761"
"20260822","長住～博多駅線⑦桧T","2793"
"20260822","碓井線①飯","2804"
"20260822","大谷線・大谷（大蔵）線①戸","2845"
"20260822","三軒屋線①武","2880"
"20260822","志井線④谷","2911"
"20260822","西団地 - 萩原線①幡","2914"
"20260822","屋形原線④那","2964"
"20260822","大里線①恒","2972"
"20260822","片江（城南）博多駅線①片","1023"
"20260822","荒江線①早","1025"
"20260822","小倉 - 黒崎・折尾線⑤幡","1050"
"20260822","志井線③谷","1052"
"20260822","恒見 - 小倉線④恒","1054"
"20260822","鞘ヶ谷 - 大谷池線①小","1075"
"20260822","小倉 - 黒崎線②幡","1161"
"20260822","霧丘 - 小倉駅線③小","1165"
