"date","unyo","bus_no"
"20260720","佐賀～福岡空港線①佐","2015"
"20260720","福岡空港-久留米線①京","2018"
"20260720","香椎線⑨舞T","2673"
"20260720","福岡・福岡空港～佐世保線①博","2976"
"20260720","小倉～北九州空港線①北","1079"
"20260720","福岡～熊本線⑳高T","1167"
"20260720","黒崎・戸畑 - 砂津線①小","1278"
"20260720","福岡～宮崎線②高T","1336"
"20260720","小倉～北九州空港線②北","1912"
"20260720","屋形原線①那","9054"
"20260720","屋形原線(24)那T","9127"
"20260720","黒崎・戸畑 - 砂津線①幡","9232"
"20260720","福岡・福岡空港～日田線①日","7910"
"20260720","志賀島線①ア","8431"
"20260720","南福岡線④宇","2103"
"20260720","春日原線①那","2109"
"20260720","天拝坂線①原T","2516"
"20260720","大谷線・大谷（大蔵）線①戸","2518"
"20260720","香椎線①ア","2603"
"20260720","南福岡線①宇","2610"
"20260720","恒見 - 小倉線②恒","2613"
"20260720","赤間（急行）福岡線⑬赤T","2660"
"20260720","竹下～長浜線①竹","2676"
"20260720","野間（城南）博多駅線①桧","2741"
"20260720","門司 - 戸畑線④門","2758"
"20260720","門司 - 戸畑線⑤門","2759"
"20260720","渡辺通幹線①那","2785"
"20260720","那珂川フィーダー線⑥那","2788"
"20260720","森林都市線①赤","2799"
"20260720","門司 - 戸畑線②門","2834"
"20260720","志井線①谷","2835"
"20260720","馬場山～大平線⑥香","2856"
"20260720","門司駅～山田線①恒","2862"
"20260720","佐賀～福岡空港線②佐","1007"
"20260720","宇美線①宇","1044"
"20260720","宇美線②宇","1045"
"20260720","黒崎・戸畑 - 砂津線②小","1075"
"20260720","福岡～熊本線(23)高T","1080"
"20260720","金武線②武","1085"
"20260720","三軒屋線①武","1086"
"20260720","昭代（城南）博多駅線①も","1087"
"20260720","馬場山～大平線①香","1107"
"20260720","小倉 - 黒崎・折尾線②幡","1110"
"20260720","門司 - 戸畑線①戸","1157"
"20260720","門司駅～山田線①谷","1164"
"20260720","小倉 - 黒崎・折尾線①幡","1241"
"20260720","渡辺通幹線②那","1256"
"20260720","宇美線⑨宇","1265"
"20260720","門司 - 戸畑線③戸","1276"
"20260720","恒見 - 小倉線⑥恒","1308"
"20260720","大橋～福翔線⑪那","1347"
"20260720","朽網～北九州空港線①弥","1354"
"20260720","宇美線③宇","1804"
"20260720","那珂川フィーダー線③那","1915"
"20260720","空港循環線②宇","4602"
"20260720","宇美線⑱宇T","3637"
"20260720","須恵線①宇","3640"
"20260720","赤間（普通）線①高","3647"
"20260720","野間（城南）博多駅線⑤桧","3660"
"20260720","福岡～大分線①高","3671"
"20260720","金武線①武","4833"
"20260720","小笹・小笹団地線⑩柏","4834"
"20260720","福岡・福岡空港～日田線③日","4878"
"20260720","福岡～小倉線①博","4908"
"20260720","野間快速線①桧","3055"
"20260720","小笹・小笹団地線②桧","3125"
"20260720","福岡～熊本線①高","3147"
"20260720","野間快速線②柏","3208"
"20260720","小笹・小笹団地線②柏","3223"
"20260720","福岡・福岡空港～佐世保線⑤博T","3279"
"20260720","馬場山～大平線②香","3336"
"20260720","福岡～小倉線①北","3434"
"20260720","福岡～小倉線②北","3435"
"20260720","篠栗線（篠）①土","5846"
"20260720","片江（長住）博多駅線①片","5858"
"20260720","久留米吉井線②吉","5859"
"20260720","屋形原線②那","9030"
"20260720","屋形原線③那","9032"
"20260720","久留米吉井線①吉","9057"
"20260720","南ヶ丘線①月","9062"
"20260720","赤間（普通）線①赤","9120"
"20260720","黒原 - 戸畑線①小","9222"
"20260720","小倉 - 黒崎・折尾線①小","9226"
"20260720","甘木幹線①甘","9292"
"20260720","脇山線②早","9296"
"20260720","福島線③八","9304"
"20260720","香椎線③ア","9318"
"20260720","屋形原線⑤那","9375"
"20260720","福島線①八","9429"
"20260720","小倉 - 黒崎線①幡","9454"
"20260720","野間快速線①柏","9462"
"20260720","諸岡線⑮竹T","9476"
"20260720","シーサイドももち線⑰愛","9483"
"20260720","小倉 - 黒崎・折尾線③幡","9491"
"20260720","香椎線②ア","9520"
"20260720","姪浜フィーダー線①壱","9676"
"20260720","門司 - 戸畑線②戸","9689"
"20260720","恒見 - 小倉線①恒","9724"
"20260720","つつじヶ丘線①月","9873"
"20260720","黒原 - 戸畑線①戸","9953"
"20260720","黒原 - 戸畑線①弥","9957"
"20260720","小倉 - 黒崎・折尾線②小","5901"
"20260720","鞘ヶ谷 - 大谷池線③小","5906"
"20260720","鞘ヶ谷 - 大谷池線①小","5907"
"20260720","シーサイドももち線①愛","5958"
"20260720","野方（都市高速）博多線①壱","5963"
"20260720","多々良・八田線⑨土","5971"
"20260720","諸岡線①竹","5977"
"20260720","福重（都市高速）線②壱","5999"
"20260720","福岡～熊本線⑲高T","6103"
"20260720","黒崎北九州空港線①幡T","6108"
"20260720","筑豊（特急）福岡線①飯","6118"
"20260720","甘木幹線①杷","6202"
"20260720","小倉 - 黒崎・折尾線④小","6224"
"20260720","黒崎・戸畑 - 砂津線②幡","6232"
"20260720","板付線①竹","6245"
"20260720","門司 - 戸畑線③門","5769"
"20260720","小倉（中原）戸畑線①弥","5779"
"20260720","草野線①吉","8002"
"20260720","門司 - 戸畑線①門","8506"
"20260720","大橋～福翔線②那","8539"
"20260720","福岡～熊本線⑱高T","7610"
"20260720","脇山線①早","7703"
"20260720","野間（城南）博多駅線④桧","7732"
"20260720","早良（城南）博多駅②早","7804"
"20260720","小笹・小笹団地線①桧","7808"
"20260720","福重（都市高速）線①壱","7813"
"20260720","長住～天神線②桧","7825"
"20260720","長住～天神線①桧","7835"
"20260720","赤間（急行）福岡線①赤","7906"
"20260720","野方（都市高速）博多線②壱","7912"
"20260720","福重（都市高速）線③壱","7913"
"20260720","野間～天神線①桧","7921"
"20260720","大橋～福翔線④那","8028"
"20260720","脇山線④早","8057"
"20260720","大橋～福翔線①那","8109"
"20260720","早良（城南）博多駅①早","8116"
"20260720","那珂川フィーダー線①那","8134"
"20260720","小笹～天神線①柏","8208"
"20260720","金武線③武","8211"
"20260720","福岡空港-久留米線②京","8436"
"20260720","福岡空港-久留米線⑤京T","8437"
"20260720","上重田線①小","8650"
"20260720","福岡～長崎線①福","K2176"
"20260720","福岡～長崎線①長","K2241"
"20260720","戸畑循環線①タ","371"
"20260720","大野城市循環バス線①月","21"
"20260720","大野城市循環バス線③月","23"
"20260720","福岡BRT線①那","0103"
"20260720","☆小倉 - 黒崎・折尾線②小","0203"
"20260720","行橋～福岡線①行","2013"
"20260720","福岡～小倉線?北T","2019"
"20260720","南福岡線③宇","2106"
"20260720","春日～大橋線①那","2110"
"20260720","星ヶ丘線①原","2117"
"20260720","沖新線①川","2264"
"20260720","宇美～太宰府線①原","2267"
"20260720","飯塚市内線①飯","2272"
"20260720","直方～鞍手～遠賀線②直","2273"
"20260720","米の山・黒崎団地線③牟","2275"
"20260720","大牟田市内線①牟","2276"
"20260720","麓線①鳥","2278"
"20260720","鳥栖 - 神埼線①鳥","2350"
"20260720","飯塚市内線②飯","2355"
"20260720","小竹・天道線①飯","2356"
"20260720","春日原線①月","2403"
"20260720","竹下～長浜線①も","2412"
"20260720","西牟田線①京","2428"
"20260720","二日市線①原","2431"
"20260720","大善寺線①川","2432"
"20260720","頓野線①直","2434"
"20260720","筑豊（特急）福岡線①田","2505"
"20260720","上西山線①原","2509"
"20260720","上官（大牟田）線①牟","2511"
"20260720","草野線②吉","2512"
"20260720","則松循環線①香","2519"
"20260720","大谷線・大谷（大蔵）線②戸","2523"
"20260720","今町・若園線①谷","2527"
"20260720","大橋～福翔線⑤那","2529"
"20260720","甘木（都市高速）博多駅線①甘","2607"
"20260720","鞘ヶ谷 - 大谷池線⑧小T","2611"
"20260720","竹下～長浜線③も","2662"
"20260720","金武線⑭武","2668"
"20260720","野方（都市高速）博多線④壱","2678"
"20260720","大橋～福翔線③那","2684"
"20260720","玄海～東郷線①赤","2691"
"20260720","門司港ローカル線②門","2711"
"20260720","門司駅～山田線②谷","2713"
"20260720","福大線②片","2723"
"20260720","大橋～福翔線⑦那","2739"
"20260720","香椎浜～博多駅線①ア","2743"
"20260720","竹末線①香","2746"
"20260720","小嶺 - 戸畑・若松線①戸","2750"
"20260720","門司 - 戸畑線⑥門","2757"
"20260720","黒原 - 戸畑線③戸","2763"
"20260720","渡辺通幹線②も","2771"
"20260720","春日原線②那","2777"
"20260720","渡辺通幹線④那","2780"
"20260720","渡辺通幹線③那","2789"
"20260720","飯塚 - 大隈線②飯","2804"
"20260720","飯塚 - 大隈線①飯","2806"
"20260720","福大線①片","2831"
"20260720","西団地 - 萩原線②幡","2847"
"20260720","小嶺 - 戸畑・若松線①香","2857"
"20260720","門司駅～山田線②恒","2859"
"20260720","飯塚市内線④飯","2866"
"20260720","飯塚市内線③飯","2868"
"20260720","古賀市内線③舞","2870"
"20260720","古賀市内線①舞","2871"
"20260720","姪浜フィーダー線②壱","2878"
"20260720","門司駅～山田線③谷","2906"
"20260720","西団地 - 萩原線①幡","2914"
"20260720","竹下～長浜線②竹","2918"
"20260720","板付線②竹","2920"
"20260720","福大線③片","2926"
"20260720","大橋～福翔線⑧那","2930"
"20260720","中間線①香","2944"
"20260720","古賀市内線②舞","2959"
"20260720","馬場山～大平線⑤香","2969"
"20260720","大里線①恒","2971"
"20260720","福岡～熊本線(21)高T","2974"
"20260720","今町・若園線②谷","2979"
"20260720","蒲生線①谷","2982"
"20260720","大里線③恒","2983"
"20260720","片江（城南）博多駅線①片","1023"
"20260720","油山（快速）博多駅線②片","1024"
"20260720","油山線①桧","1047"
"20260720","黒崎・戸畑 - 砂津線④小","1051"
"20260720","志井線②谷","1052"
"20260720","恒見 - 小倉線⑨恒","1054"
"20260720","門司 - 戸畑線⑩戸T","1055"
"20260720","志井線⑤谷","1074"
"20260720","西新（城南）九大線③塚","1094"
"20260720","香椎浜～天神線②ア","1099"
"20260720","☆小倉 - 黒崎・折尾線①小","1108"
"20260720","小倉 - 黒崎線②小","1109"
"20260720","佐賀～福岡線①博","1121"
"20260720","志賀島線②ア","1127"
"20260720","甘木（都市高速）博多駅線③甘","1140"
"20260720","甘木（都市高速）博多駅線②甘","1143"
"20260720","福岡～熊本線④高","1169"
"20260720","小倉～北九州空港線③北","1188"
"20260720","長野 - 小倉線②弥","1189"
"20260720","馬場山～大平線⑫香T","1192"
"20260720","貫 - 小倉線①弥","1244"
"20260720","桧原（小笹）博多駅線①博T","1252"
"20260720","脇山線⑦早","1253"
"20260720","西新（城南）九大線②も","1258"
"20260720","宇美線⑲宇T","1264"
"20260720","野間～天神線③柏","1295"
"20260720","福岡～小倉線③博","1333"
"20260720","福岡～宮崎線③高T","1337"
"20260720","野間快速線③桧","1339"
"20260720","大橋～福翔線⑥那","1346"
"20260720","小倉 - 黒崎線③小","1352"
"20260720","門司港ローカル線①門","1355"
"20260720","久留米市内線①京","1440"
"20260720","福重（都市高速）線⑨壱","1444"
"20260720","荒江線③早","1451"
"20260720","南福岡線①竹","1810"
"20260720","西新（城南）九大線①も","1813"
"20260720","シーサイドももち線⑥愛","1818"
"20260720","みどりヶ丘線①土","1819"
"20260720","脇山線①博","1921"
"20260720","空港循環線①宇","4601"
"20260720","恒見 - 小倉線④恒","4611"
"20260720","恒見(都市高速)小倉線①恒","4612"
"20260720","恒見 - 小倉線⑤恒","4613"
"20260720","新八田線②土","3630"
"20260720","新八田線①土","3632"
